Ministry,Subcategory,LineItem,amount_thousand_isk,Year,normalized_category,amount_million_isk
"auðlindaráðuneyti, aðalskrifstofa 473 445 28 63 506 33 65",,=== PAGE 117 ===,117.0,2014,nan,0.117
"auðlindaráðuneyti, aðalskrifstofa 473 445 28 63 506 33 65",,SÉRYFIRLIT 2. Gjöld ráðuneyta og stofnana,2.0,2014,nan,0.002
"auðlindaráðuneyti, aðalskrifstofa 473 445 28 63 506 33 65",Reikningur Reikningur Breyting Fjárheimildir Frávik,310 Landmælingar Íslands 267 258 9 35 280 13 48,48.0,2014,nan,0.048
"auðlindaráðuneyti, aðalskrifstofa 473 445 28 63 506 33 65",Reikningur Reikningur Breyting Fjárheimildir Frávik,"320 Mannvirkjastofnun 472 449 22 5,0 787 316 — 401",401.0,2014,nan,0.401
"auðlindaráðuneyti, aðalskrifstofa 473 445 28 63 506 33 65",Reikningur Reikningur Breyting Fjárheimildir Frávik,381 Ofanflóðasjóður 1.327 603 724 ER 2.499 1172 469,469.0,2014,nan,0.469
"auðlindaráðuneyti, aðalskrifstofa 473 445 28 63 506 33 65",Reikningur Reikningur Breyting Fjárheimildir Frávik,401 Náttúrufræðistofnun Íslands 509 594 85 143 454 55 12,12.0,2014,nan,0.012
"auðlindaráðuneyti, aðalskrifstofa 473 445 28 63 506 33 65",Reikningur Reikningur Breyting Fjárheimildir Frávik,"403 Náttúrustofur 130 142 -12 -8,6 149 19 127",127.0,2014,nan,0.127
"auðlindaráðuneyti, aðalskrifstofa 473 445 28 63 506 33 65",Reikningur Reikningur Breyting Fjárheimildir Frávik,"407 Stofnun Vilhjálms Stefánssonar 30 26 4 13,5 29 -l -3,2",3.2,2014,nan,0.0032
"auðlindaráðuneyti, aðalskrifstofa 473 445 28 63 506 33 65",Reikningur Reikningur Breyting Fjárheimildir Frávik,"412 Veðurstofa Íslands 894 742 151 20,4 910 17 18",18.0,2014,nan,0.018
"auðlindaráðuneyti, aðalskrifstofa 473 445 28 63 506 33 65",Reikningur Reikningur Breyting Fjárheimildir Frávik,"19 Fjármagnskostnaður 78.554 74.406 4.148 5,6 78.776 222 0,3",0.3,2014,nan,0.0003
"auðlindaráðuneyti, aðalskrifstofa 473 445 28 63 506 33 65",Reikningur Reikningur Breyting Fjárheimildir Frávik,"801 Vaxtagjöld ríkissjóðs 78.554 74.406 4.148 5,6 78.776 222 0,3",0.3,2014,nan,0.0003
"auðlindaráðuneyti, aðalskrifstofa 473 445 28 63 506 33 65",Reikningur Reikningur Breyting Fjárheimildir Frávik,"Gjöld samtals 642.490 592.167 50.322 8,5 655.212 12.722 19",19.0,2014,nan,0.019
"auðlindaráðuneyti, aðalskrifstofa 473 445 28 63 506 33 65",Reikningur Reikningur Breyting Fjárheimildir Frávik,=== PAGE 118 ===,118.0,2014,nan,0.118
"auðlindaráðuneyti, aðalskrifstofa 473 445 28 63 506 33 65",Reikningur Reikningur Breyting Fjárheimildir Frávik,SÉRYFIRLIT 3. Útkoma ráðuneyta og stofnana gagnvart fjárheimildum,3.0,2014,nan,0.003
"auðlindaráðuneyti, aðalskrifstofa 473 445 28 63 506 33 65",Reikningur Reikningur Breyting Fjárheimildir Frávik,00 Æðsta stjórn ríkisins 4.212 - - 4.280 68 113 181 - 181,181.0,2014,nan,0.181
"auðlindaráðuneyti, aðalskrifstofa 473 445 28 63 506 33 65",Reikningur Reikningur Breyting Fjárheimildir Frávik,101 Embætti forseta Íslands 225 - - 231 6 -3 3 - 3,3.0,2014,nan,0.003
"auðlindaráðuneyti, aðalskrifstofa 473 445 28 63 506 33 65",Reikningur Reikningur Breyting Fjárheimildir Frávik,201 Alþingi 2.689 - - - 2.680 -8 121 113 - 113,113.0,2014,nan,0.113
"auðlindaráðuneyti, aðalskrifstofa 473 445 28 63 506 33 65",Reikningur Reikningur Breyting Fjárheimildir Frávik,205 Framkvæmdir á Alþingisreit 17 - - 40 23 -56 -33 - -33,33.0,2014,nan,0.033
"auðlindaráðuneyti, aðalskrifstofa 473 445 28 63 506 33 65",Reikningur Reikningur Breyting Fjárheimildir Frávik,212 100 ára afmæli kosningaréttar kvenna 43 - - 44 1 - 1 - 1,1.0,2014,nan,0.001
"auðlindaráðuneyti, aðalskrifstofa 473 445 28 63 506 33 65",Reikningur Reikningur Breyting Fjárheimildir Frávik,291 Rannsóknarnefndir Alþingis 120 - - 130 10 1 - 1,1.0,2014,nan,0.001
"auðlindaráðuneyti, aðalskrifstofa 473 445 28 63 506 33 65",Reikningur Reikningur Breyting Fjárheimildir Frávik,301 Ríkisstjórn 280 - - 311 31 - 31 - 31,31.0,2014,nan,0.031
"auðlindaráðuneyti, aðalskrifstofa 473 445 28 63 506 33 65",Reikningur Reikningur Breyting Fjárheimildir Frávik,401 Hæstiréttur 211 - - 244 33 - 33 - 33,33.0,2014,nan,0.033
"auðlindaráðuneyti, aðalskrifstofa 473 445 28 63 506 33 65",Reikningur Reikningur Breyting Fjárheimildir Frávik,610 Umboðsmaður Alþingis 169 - - 155 -14 24 9 - 9,9.0,2014,nan,0.009
"auðlindaráðuneyti, aðalskrifstofa 473 445 28 63 506 33 65",Reikningur Reikningur Breyting Fjárheimildir Frávik,620 Ríkisendurskoðun 458 - - 446 -13 37 24 - 24,24.0,2014,nan,0.024
"101 Forsætisráðuneyti, aðalskrifstofa 422 - - 420 -2 35 33 - 33",,190 Ýmis verkefni 163 - - 176 13 19 32 - 32,32.0,2014,nan,0.032
"201 Fasteignir forsætisráðuneytis, 97 - - 98 1 2 3 - 3",,203 Fasteignir Stjórnarráðsins s - - 9 3 42 46 - 46,46.0,2014,nan,0.046
"201 Fasteignir forsætisráðuneytis, 97 - - 98 1 2 3 - 3",,241 Umboðsmaður barna 43 - - 42 1 1 () - (),1.0,2014,nan,0.001
"201 Fasteignir forsætisráðuneytis, 97 - - 98 1 2 3 - 3",,253 Vest-norrænt menningarhús,253.0,2014,nan,0.253
"201 Fasteignir forsætisráðuneytis, 97 - - 98 1 2 3 - 3",,í Kaupmannahöfn 12 - - 12 o 2 2 - 2,2.0,2014,nan,0.002
"201 Fasteignir forsætisráðuneytis, 97 - - 98 1 2 3 - 3",,261 Óbyggðanefnd 93 - - 73 -19 21 2 - 2,2.0,2014,nan,0.002
"201 Fasteignir forsætisráðuneytis, 97 - - 98 1 2 3 - 3",,271 Ríkislögmaður 80 - - 85 5 7 12 - 12,12.0,2014,nan,0.012
"201 Fasteignir forsætisráðuneytis, 97 - - 98 1 2 3 - 3",,311 Þjóðminjasafn Íslands 533 - - 575 42 69 111 - 1,1.0,2014,nan,0.001
"201 Fasteignir forsætisráðuneytis, 97 - - 98 1 2 3 - 3",,321 Minjastofnun Íslands 172 - - 190 17 15 32 - 32,32.0,2014,nan,0.032
"201 Fasteignir forsætisráðuneytis, 97 - - 98 1 2 3 - 3",,322 Fornminjasjóður 32 - - 40 8 5 13 - 13,13.0,2014,nan,0.013
"201 Fasteignir forsætisráðuneytis, 97 - - 98 1 2 3 - 3",,323 Húsafriðunarsjóður 48 - - 57 9 31 40 - 40,40.0,2014,nan,0.04
"201 Fasteignir forsætisráðuneytis, 97 - - 98 1 2 3 - 3",,401 Hagstofa Íslands 955 - - 993 38 57 95 - 95,95.0,2014,nan,0.095
"201 Fasteignir forsætisráðuneytis, 97 - - 98 1 2 3 - 3",,902 Þjóðgarðurinn á Þingvöllum 319 - 14 347 42 -6 36 - 36,36.0,2014,nan,0.036
02 Mennta- og menningarmálaráðuneyti — 68.719 34 (2501 —66.261 76 3.187 3.263 -44 —3.219,,101 Mennta- og menningar-,101.0,2014,nan,0.101
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,201 Háskóli Íslands 12.801 - 1707 11.147 53 | 1.062 1.115 - 1115,1115.0,2014,nan,1.115
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,202 Tilraunastöð Háskólans að Keldum 210 - 6 211 7 -45 -37 - -37,37.0,2014,nan,0.037
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,203 Raunvísindastofnun Háskólans 501 - - 541 40 70 110 - 110,110.0,2014,nan,0.11
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,209 Stofnun Árna Magnússonar,209.0,2014,nan,0.209
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,í íslenskum fræðum 312 - - 320 8 -28 -20 - -20,20.0,2014,nan,0.02
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,210 Háskólinn á Akureyri 1.670 - 0138 1534 2 3 s - 6,6.0,2014,nan,0.006
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,216 Landbúnaðarháskóli Íslands 697 - 31 655 -11 422 -433 -  -433,433.0,2014,nan,0.433
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,217 Hólaskóli - Háskólinn á Hólum 306 - 16 277 -12 157 -170 - -170,170.0,2014,nan,0.17
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,223 Námsmatsstofnun 132 - 6 152 25 8 34 - 34,34.0,2014,nan,0.034
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,225 Háskólinn á Bifröst 287 - - 291 4 - 4 - 4,4.0,2014,nan,0.004
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,227 Háskólinn í Reykjavík 2.251 - - 2.249 -1 15 13 - 13,13.0,2014,nan,0.013
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,228 Listaháskóli Íslands 774 - - 775 1 - 1 - 1,1.0,2014,nan,0.001
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,231 Rannsóknamiðstöð Íslands 285 - - 284 2 -12 -14 - -14,14.0,2014,nan,0.014
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,235 Markáætlun á sviði vísinda og tækni 215 - - 193 -22 264 242 - 242,242.0,2014,nan,0.242
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,236 Rannsóknasjóður 1.243 - - 1185 -58 465 407 - 407,407.0,2014,nan,0.407
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,238 Innviðasjóður 81 - 150 - 69 -74 5 -44 -493,493.0,2014,nan,0.493
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,3) Í undantekningartilvikum flyst niðurstaða rekstrarreiknings að hluta eða öllu leyti á bundið eigið fé en ekki höfuðstól. Fjárheimild til ráðstöfunar á bundnu eigin fé,3.0,2014,nan,0.003
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,=== PAGE 119 ===,119.0,2014,nan,0.119
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,SÉRYFIRLIT 3. Útkoma ráðuneyta og stofnana gagnvart fjárheimildum,3.0,2014,nan,0.003
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,"269 Háskóla- og vísindastofnanir,",269.0,2014,nan,0.269
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,viðhald og stofnkostnaður 12 - - 8 4 77 73 - 73,73.0,2014,nan,0.073
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,299 Háskóla- og rannsóknastarfsemi 614 - - 585 -28 36 7 - 7,7.0,2014,nan,0.007
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,301 Menntaskólinn í Reykjavík 606 - 1 608 14 1 24 - 24,24.0,2014,nan,0.024
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,302 Menntaskólinn á Akureyri 609 - 9 596 4 -26 -30 - -30,30.0,2014,nan,0.03
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,303 Menntaskólinn að Laugarvatni 195 - 2 191 2 15 13 - 13,13.0,2014,nan,0.013
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,304 Menntaskólinn við Hamrahlíð 1.017 - 20 — 1.008 1 13 24 - 24,24.0,2014,nan,0.024
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,305 Menntaskólinn við Sund 561 - 9 536 -17 -14 -31 - -31,31.0,2014,nan,0.031
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,306 Menntaskólinn á Ísafirði 297 - 7 298 8 -2 s - 6,6.0,2014,nan,0.006
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,307 Menntaskólinn á Egilsstöðum 373 - 12 342 -20 29 10 - 10,10.0,2014,nan,0.01
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,308 Menntaskólinn í Kópavogi 919 - 17 888 -14 23 8 - 8,8.0,2014,nan,0.008
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,309 Kvennaskólinn í Reykjavík 528 - 8 513 Í 41 -47 - -47,47.0,2014,nan,0.047
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,316 Fasteignir framhaldsskóla 146 - - 50 -96 193 97 - 97,97.0,2014,nan,0.097
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,"318 Framhaldsskólar, stofnkostnaður 430 - - 606 176 462 638 - 638",638.0,2014,nan,0.638
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,"319 Framhaldsskólar, almennt 949 - - 1135 186 293 479 - 479",479.0,2014,nan,0.479
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,320 Nám á framhaldsstigi,320.0,2014,nan,0.32
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,vegna aðstæðna á vinnumarkaði 36 - - 75 39 - 39 - 39,39.0,2014,nan,0.039
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,350 Fjölbrautaskólinn í Breiðholti 1.128 - 21  1.083 -25 -46 Bj - 1,1.0,2014,nan,0.001
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,351 Fjölbrautaskólinn Ármúla 933 - 31 931 28 -8 20 - 20,20.0,2014,nan,0.02
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,352 Flensborgarskóli 728 - 1 635 -81 -102 -183 -  -183,183.0,2014,nan,0.183
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,353 Fjölbrautaskóli Suðurnesja 832 - 13 793 -25 44 18 - 18,18.0,2014,nan,0.018
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,354 Fjölbrautaskóli Vesturlands 507 - 6 497 4 -17 21 - -21,21.0,2014,nan,0.021
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,355 Framhaldsskólinn í Vestmannaeyjum 249 - 4 237 -8 -10 -17 - -17,17.0,2014,nan,0.017
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,356 Fjölbrautaskóli Norðurlands vestra 442 - 8 416 -17 13 4 - 4,4.0,2014,nan,0.004
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,357 Fjölbrautaskóli Suðurlands 903 - 1 856 -37 -13 -49 - -49,49.0,2014,nan,0.049
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,358 Verkmenntaskóli Austurlands 286 - 5 272 -9 19 10 - 10,10.0,2014,nan,0.01
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,359 Verkmenntaskólinn á Akureyri 1214 - 17 1164 -33 2 -30 - -30,30.0,2014,nan,0.03
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,360 Fjölbrautaskólinn í Garðabæ 608 - 20 599 10 1 9 - 9,9.0,2014,nan,0.009
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,361 Framhaldsskólinn í A-Skaftafellssýslu 144 - 2 159 17 -9 7 - 7,7.0,2014,nan,0.007
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,362 Framhaldsskólinn á Húsavík 149 - 1 153 6 6 1 - 1,1.0,2014,nan,0.001
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,363 Framhaldsskólinn á Laugum 199 - 1 208 1 -18 7 - 1,1.0,2014,nan,0.001
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,365 Borgarholtsskóli 1.045 - 16 1031 2 33 34 - 34,34.0,2014,nan,0.034
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,367 Fjölbrautaskóli Snæfellinga 237 - 2 241 6 4 2 - 2,2.0,2014,nan,0.002
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,368 Menntaskóli Borgarfjarðar 186 - - 178 -8 2 -6 - -6,6.0,2014,nan,0.006
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,370 Framhaldsskólinn í Mosfellsbæ 291 - 3 242 -47 2 -45 - -45,45.0,2014,nan,0.045
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,372 Menntaskólinn á Tröllaskaga 218 - 5 194 -19 14 5 - -5,5.0,2014,nan,0.005
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,430 Samskiptamiðstöð heyrnarlausra,430.0,2014,nan,0.43
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,og heyrnarskertra 101 - - 107 6 -6 o - (),6.0,2014,nan,0.006
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,441 Fullorðinsfræðsla fatlaðra 224 - - 224 = - - - =,224.0,2014,nan,0.224
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,451 Framhaldsfræðsla 1.329 - - 1319 -10 1 1 - 1,1.0,2014,nan,0.001
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,504 Tækniskólinn 2.079 - - - 2.080 1 - 1 - 1,1.0,2014,nan,0.001
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,516 lönskólinn í Hafnarfirði 554 - 6 561 13 -15 -l - -1,1.0,2014,nan,0.001
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,"518 Þróunarsjóður fyrir starfsnám, 201 - - 70 -131 130 -l - 1",1.0,2014,nan,0.001
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,519 Vinnustaðanámssjóður 188 - - 150 -38 40 2 - 2,2.0,2014,nan,0.002
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,541 Hússtjórnarskólinn í Reykjavík 33 - - 33 () - () - (),33.0,2014,nan,0.033
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,551 Hússtjórnarskólinn Hallormsstað 34 - - 31 3 3 () - (),3.0,2014,nan,0.003
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,=== PAGE 120 ===,120.0,2014,nan,0.12
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,SÉRYFIRLIT 3. Útkoma ráðuneyta og stofnana gagnvart fjárheimildum,3.0,2014,nan,0.003
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,565 Tónlistarnám á vegum sveitarfélaga 520 - - 520 = - - - =,520.0,2014,nan,0.52
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,581 Verslunarskóli Íslands 1.076 - - 1.079 3 2 5 - 5,5.0,2014,nan,0.005
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,"720 Grunnskólar, almennt 185 - - 202 17 60 77 - 77",77.0,2014,nan,0.077
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,725 Námsgagnastofnun 484 - - 480 4 32 28 - 28,28.0,2014,nan,0.028
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,872 Lánasjóður Íslenskra námsmanna 8.340 - - -8.359 19 10 29 - 29,29.0,2014,nan,0.029
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,884 Jöfnun á námskostnaði 577 - - 650 73 30 102 - 102,102.0,2014,nan,0.102
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,903 Þjóðskjalasafn Íslands 304 - - 301 2 25 23 - 23,23.0,2014,nan,0.023
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,905 Landsbókasafn Íslands - Háskólabókasafn 791 - - 812 21 12 33 - 33,33.0,2014,nan,0.033
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,906 Listasafn Einars Jónssonar 20 - - 18 2 -2 4 - -4,4.0,2014,nan,0.004
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,907 Listasafn Íslands 206 - - 204 -2 () -2 - 2,2.0,2014,nan,0.002
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,908 Kvikmyndasafn Íslands 54 - - 54 -1 5 4 - 4,4.0,2014,nan,0.004
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,909 Hljóðbókasafn Íslands 87 - - 88 1 4 3 - -3,3.0,2014,nan,0.003
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,911 Náttúruminjasafn Íslands 26 - - 30 4 -3 o - (),3.0,2014,nan,0.003
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,913 Gljúfrastein - Hús skáldsins 33 - - 32 () 1 1 - 1,1.0,2014,nan,0.001
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,918 Safnasjóður 116 - - 121 5 5 10 - 10,10.0,2014,nan,0.01
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,919 Söfn og menningarminjar 51 - - 44 -6 7 () - (),7.0,2014,nan,0.007
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,961 Fjölmiðlanefnd 37 - - 38 () 3 3 - 3,3.0,2014,nan,0.003
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,"965 Harpa, tónlistar- og",965.0,2014,nan,0.965
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,ráðstefnuhús í Reykjavík 660 - - 674 14 S 20 - 20,20.0,2014,nan,0.02
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,"969 Menningarstofnanir,",969.0,2014,nan,0.969
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,viðhald og stofnkostnaður 300 - - 99 -201 418 217 - 217,217.0,2014,nan,0.217
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,971 Ríkisútvarpið 3.459 - - 3.424 -35 35 - - =,35.0,2014,nan,0.035
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,972 Íslenski dansflokkurinn 129 - - 132 4 2 s - 6,6.0,2014,nan,0.006
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,973 Þjóðleikhúsið 807 - - 754 -53 () -53 - -53,53.0,2014,nan,0.053
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,974 Sinfóníuhljómsveit Íslands 940 - 169 786 15 -58 -42 - -42,42.0,2014,nan,0.042
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,977 Höfundarréttargjöld 34 34 - 1 1 - 1 - 1,1.0,2014,nan,0.001
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,978 Launasjóðir listamanna 529 - - 523 -6 128 122 - 122,122.0,2014,nan,0.122
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,980 Listskreytingasjóður 5 - - 2 3 4 1 - 1,1.0,2014,nan,0.001
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,981 Kvikmyndamiðstöð Íslands 756 - - 741 -14 100 86 - 86,86.0,2014,nan,0.086
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,982 Listir 977 - - 974 3 -20 -24 - -24,24.0,2014,nan,0.024
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,983 Ýmis fræðistörf 95 - - 92 3 2 o - (),2.0,2014,nan,0.002
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,984 Norræn samvinna -19 - - 16 34 3 38 - 38,38.0,2014,nan,0.038
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,985 Rammaáætlanir ESB um,985.0,2014,nan,0.985
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,"menntun, rannsóknir og tækniþróun 1.252 - - 1.523 271 -2 269 - 269",269.0,2014,nan,0.269
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,988 Æskulýðsmál 190 - - 187 3 3 o - (),3.0,2014,nan,0.003
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,989 Ýmis íþróttamál 536 - - 527 -10 28 19 - 19,19.0,2014,nan,0.019
"málaráðuneyti, aðalskrifstofa 837 - - 834 3 30 28 - 28",,999 Ýmislegt 228 - - 225 3 39 36 - 36,36.0,2014,nan,0.036
111 Þýðingamiðstöð utanríkisráðuneytis 289 - - 189 -100 116 16 - 16,,190 Ýmis verkefni 104 - - 97 7 19 12 - 12,12.0,2014,nan,0.012
111 Þýðingamiðstöð utanríkisráðuneytis 289 - - 189 -100 116 16 - 16,,300 Sendiráð Íslands 2.986 - - -3.010 24 105 129 - 129,129.0,2014,nan,0.129
111 Þýðingamiðstöð utanríkisráðuneytis 289 - - 189 -100 116 16 - 16,,390 Þróunarsamvinnustofnun Íslands 1534 - - 1594 60 168 227 - 227,227.0,2014,nan,0.227
111 Þýðingamiðstöð utanríkisráðuneytis 289 - - 189 -100 116 16 - 16,,391 Þróunarmál og alþjóðleg hjálparstarfsemi 2.048 - - - 2.005 -43 93 49 - 49,49.0,2014,nan,0.049
111 Þýðingamiðstöð utanríkisráðuneytis 289 - - 189 -100 116 16 - 16,,401 Alþjóðastofnanir 2.857 - -  2.946 90 - 90 - 90,90.0,2014,nan,0.09
111 Þýðingamiðstöð utanríkisráðuneytis 289 - - 189 -100 116 16 - 16,,611 Íslandsstofa 499 499 - - E - - - 8,8.0,2014,nan,0.008
111 Þýðingamiðstöð utanríkisráðuneytis 289 - - 189 -100 116 16 - 16,,1) #/- = Aukning / Lækkun á bundnu eigin fé,1.0,2014,nan,0.001
