Ministry,Subcategory,LineItem,amount_thousand_isk,Year,normalized_category,amount_million_isk
"málaráðuneyti, aðalskrifstofa 340 - - 336 4 -5 -9 - -9",,985 Félagsmálaskóli alþýðu 27 - - 27 s - - - s,27.0,2009,nan,0.027
"málaráðuneyti, aðalskrifstofa 340 - - 336 4 -5 -9 - -9",,987 Tryggingasjóður sjálfstætt,987.0,2009,nan,0.987
"málaráðuneyti, aðalskrifstofa 340 - - 336 4 -5 -9 - -9",,starfandi einstaklinga -27 13 - - 40 - 40 -40 s,40.0,2009,nan,0.04
"málaráðuneyti, aðalskrifstofa 340 - - 336 4 -5 -9 - -9",,989 Fæðingarorlof 10.766 — 8.804 - 579 | -1.383 - 1383 1425 42,42.0,2009,nan,0.042
"málaráðuneyti, aðalskrifstofa 340 - - 336 4 -5 -9 - -9",,"999 Félagsmál, ýmis starfsemi 566 - - 593 27 -20 7 - 7",7.0,2009,nan,0.007
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,202 Sjúkratryggingastofnun 547 - - 514 -33 66 33 - 33,33.0,2009,nan,0.033
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,1) #4 = Aukning / Lækkun á bundnu eigin fé,4.0,2009,nan,0.004
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,2) # = Flyst til næsta árs til hækkunar / lækkunar á fjárheimild 2010,2.0,2009,nan,0.002
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,=== PAGE 109 ===,109.0,2009,nan,0.109
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,108,108.0,2009,nan,0.108
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,SÉRYFIRLIT 3. Útkoma ráðuneyta og stofnana gagnvart fjárheimildum,3.0,2009,nan,0.003
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,206 Sjúkratryggingar 30.838 - - - 28.998 | -1.839 - — -1.839 - — -1.839,1839.0,2009,nan,1.839
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,208 Slysatryggingar 662 71 - 696 106 - 106 - 106,106.0,2009,nan,0.106
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,209 Sjúklingatrygging 97 - - 120 23 - 23 - 23,23.0,2009,nan,0.023
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,301 Landlæknir 345 - - 366 21 28 49 - 49,49.0,2009,nan,0.049
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,305 Lýðheilsustöð 325 97 - 245 17 14 31 - 31,31.0,2009,nan,0.031
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,324 Heyrnar- og talmeinastöð Íslands 198 - - 217 18 1 17 - 17,17.0,2009,nan,0.017
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,327 Geislavarnir ríkisins 92 - 9 89 6 1 7 - 7,7.0,2009,nan,0.007
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,340 Málefni fatlaðra 322 - - 327 5 1 16 - 16,16.0,2009,nan,0.016
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,358 Sjúkrahúsið á Akureyri 4.188 - - -4.266 79 -15 63 - 63,63.0,2009,nan,0.063
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,373 Landspítali 35.361 - 0132  33.890 —-1.338 -1.636 — -2.974 - -2.974,2974.0,2009,nan,2.974
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,376 Bygging hátæknisjúkrahúss,376.0,2009,nan,0.376
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,á lóð Landspítalans 61 - - - -61 260 199 - 199,199.0,2009,nan,0.199
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,"379 Sjúkrahús, óskipt 19 - - 43 24 100 124 - 124",124.0,2009,nan,0.124
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,383 Sjúkrahótel 88 - - 88 o 2 2 - 2,2.0,2009,nan,0.002
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,"384 Rjóður, hvíldarheimili fyrir börn 124 - - 123 2 7 -9 - -9",9.0,2009,nan,0.009
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,386 Vistun ósakhæfra afbrotamanna 224 - - 260 37 -37 - - -,37.0,2009,nan,0.037
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,388 Samtök áhugamanna,388.0,2009,nan,0.388
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,um áfengisvandamálið 668 - - 668 = - - - -,668.0,2009,nan,0.668
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,397 Lyfjastofnun 372 158 — 187 4 -23 -81 -105 -95 -223,223.0,2009,nan,0.223
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,"399 Heilbrigðismál, ýmis starfsemi 1.339 - - -1.688 349 77 426 - 426",426.0,2009,nan,0.426
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,"401 Öldrunarstofnanir, almennt -110 - - 945 | 1.056 - 1.056 - -1.056",1056.0,2009,nan,1.056
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,"405 Hrafnista, Reykjavík 1.655 - - 1748 93 - 93 - 93",93.0,2009,nan,0.093
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,"406 Hrafnista, Hafnarfirði 1.360 - - -1.399 39 - 39 - 39",39.0,2009,nan,0.039
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,"407 Grund, Reykjavik 1.407 - - 1489 82 - 82 - 82",82.0,2009,nan,0.082
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,"408 Sunnuhlíð, Kópavogi 552 - - 564 12 - 12 - 12",12.0,2009,nan,0.012
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,409 Hjúkrunarheimilið Skjól 779 - - 794 16 - 16 - 16,16.0,2009,nan,0.016
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,410 Hjúkrunarheimilið Eir 1361 - - 1351 -10 - -10 - -10,10.0,2009,nan,0.01
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,"411 Garðvangur, Garði 284 - - 293 9 - 9 - 9",9.0,2009,nan,0.009
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,412 Hjúkrunarheimilið Skógarbær 633 - - 628 4 - 4 - 4,4.0,2009,nan,0.004
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,413 Hjúkrunarheimilið Droplaugarstöðum 587 - - 583 4 - 4 - 4,4.0,2009,nan,0.004
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,"414 Hjúkrunarheimilið Lundur, Hellu 214 - - 231 16 - 16 - 16",16.0,2009,nan,0.016
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,"415 Hjúkrunarheimilið Hulduhlíð, Eskifirði 155 - - 166 1 - 1 - 1",1.0,2009,nan,0.001
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,"416 Hjúkrunarheimilið Hornbrekka, Ólafsfirði — 180 - - 185 5 - 5 - 5",5.0,2009,nan,0.005
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,"417 Hjúkrunarheimilið Naust, Þórshöfn 78 - - 104 26 - 26 - 26",26.0,2009,nan,0.026
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,"418 Seljahlíð, Reykjavík 157 - - 112 -45 - -45 - -45",45.0,2009,nan,0.045
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,421 Víðines 271 - - 271 o - o - o,271.0,2009,nan,0.271
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,"423 Höfði, Akranesi 452 - - 463 1 - 1 - 1",1.0,2009,nan,0.001
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,424 Dvalarheimili aldraðra Borgarnesi 270 - - 289 19 - 19 - 19,19.0,2009,nan,0.019
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,425 Dvalarheimili aldraðra Stykkishólmi 99 - - 104 5 - 5 - 5,5.0,2009,nan,0.005
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,"426 Fellaskjól, Grundarfirði 64 - - 84 20 - 20 - 20",20.0,2009,nan,0.02
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,"427 Jaðar, Ólafsvík 68 - - 90 22 - 22 - 22",22.0,2009,nan,0.022
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,"428 Fellsendi, Búðardal 182 - - 192 10 - 10 - 10",10.0,2009,nan,0.01
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,"429 Barmahlíð, Reykhólum 107 - - 106 -1 - -l - -1",1.0,2009,nan,0.001
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,"433 Dalbær, Dalvík 250 - - 251 1 - 1 - 1",1.0,2009,nan,0.001
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,434 Samningur við Akureyrarbæ,434.0,2009,nan,0.434
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,um öldrunarþjónustu 1.293 - - 1384 91 - 91 - 91,91.0,2009,nan,0.091
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,"436 Uppsalir, Fáskrúðsfirði 136 - - 129 7 - 7 - -7",7.0,2009,nan,0.007
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,437 Samningur við Sveitarfélagið,437.0,2009,nan,0.437
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,Hornafjörð um öldrunarþjónustu 202 - - 211 9 - 9 - 9,9.0,2009,nan,0.009
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,"438 Klausturhólar, Kirkjubæjarklaustri 88 - - 133 45 - 45 - 45",45.0,2009,nan,0.045
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,"439 Hjallatún, Vík 101 - - 105 3 - 3 - 3",3.0,2009,nan,0.003
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,1) #4 = Aukning / Lækkun á bundnu eigin fé,4.0,2009,nan,0.004
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,2) # = Flyst til næsta árs til hækkunar / lækkunar á fjárheimild 2010,2.0,2009,nan,0.002
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,=== PAGE 110 ===,110.0,2009,nan,0.11
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,109,109.0,2009,nan,0.109
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,SÉRYFIRLIT 3. Útkoma ráðuneyta og stofnana gagnvart fjárheimildum,3.0,2009,nan,0.003
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,"440 Kumbaravogur, Stokkseyri 263 - - 321 58 - 58 - 58",58.0,2009,nan,0.058
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,"441 ÁslÁsbyrgi, Hveragerði 617 - - 692 76 - 76 - 76",76.0,2009,nan,0.076
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,"442 Hraunbúðir, Vestmannaeyjum 250 - - 269 19 - 19 - 19",19.0,2009,nan,0.019
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,"443 Holtsbúð, Garðabæ 311 - - 323 12 - 12 - 12",12.0,2009,nan,0.012
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,"444 Vífilsstaðir, Garðabæ 372 - - 372 -1 - -l - -1",1.0,2009,nan,0.001
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,"447 Sóltún, Reykjavík 1.025 - - 1.007 -18 - -18 - -18",18.0,2009,nan,0.018
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,"460 Dvalarrými aldraðra, önnur 469 - - 532 63 - 63 - 63",63.0,2009,nan,0.063
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,"470 Vesturhlíð, Reykjavik 5 - - 15 10 - 10 - 10",10.0,2009,nan,0.01
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,"472 Hlíðabær, Reykjavik 51 - - 53 2 - 2 - 2",2.0,2009,nan,0.002
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,"473 Lindargata, Reykjavík 47 - - 48 1 - 1 - 1",1.0,2009,nan,0.001
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,474 Dagvist og endurhæfingarstöð,474.0,2009,nan,0.474
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,MS-sjúklinga 87 - - 96 9 -15 5 - -5,5.0,2009,nan,0.005
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,"475 Múlabær, Reykjavik 73 - - 80 7 - 7 - 7",7.0,2009,nan,0.007
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,"476 Fríðuhús, Reykjavík 40 - - 40 o - o - o",40.0,2009,nan,0.04
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,"477 Dagvistun aldraðra, aðrar 477 - - 625 148 - 148 - 148",148.0,2009,nan,0.148
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,478 Vistheimilið Bjarg 56 - - 56 = - - - =,56.0,2009,nan,0.056
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,479 Hlaðgerðarkot 86 - - 86 = - - - -,86.0,2009,nan,0.086
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,"491 Reykjalundur, Mosfellsbæ 1.387 - - 1387 = - - - -",1387.0,2009,nan,1.387
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,492 Heilsustofnun,492.0,2009,nan,0.492
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,Náttúrulækningafélags Íslands 563 - - 563 = - - - -,563.0,2009,nan,0.563
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,"493 Sjálfsbjörg, hjúkrunar-",493.0,2009,nan,0.493
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,og endurhæfingarstofnun 466 - - 466 = - - - -,466.0,2009,nan,0.466
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,494 Hlein 111 - - 111 = - - - -,111.0,2009,nan,0.111
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,"500 Heilsugæslustöðvar, almennt 159 - - 159 o 152 151 - 151",151.0,2009,nan,0.151
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,501 Sjúkraflutningar 803 - - 802 -1 21 20 - 20,20.0,2009,nan,0.02
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,506 Heilsugæsla á höfuðborgarsvæðinu 4.225 - - 4.060 -166 — -420 -585 - -585,585.0,2009,nan,0.585
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,508 Miðstöð heimahjúkrunar,508.0,2009,nan,0.508
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,á höfuðborgarsvæðinu 895 - - 903 8 - 8 - 8,8.0,2009,nan,0.008
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,515 Heilsugæslustöðin Lágmúla í Reykjavík 163 - - 163 = - - - =,163.0,2009,nan,0.163
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,517 Læknavaktin 279 - - 279 = - - - =,279.0,2009,nan,0.279
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,522 Heilsugæslustöðin Borgarnesi 160 - - 178 18 -26 -8 - -8,8.0,2009,nan,0.008
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,524 Heilsugæslustöðin Ólafsvík 107 - - 102 -6 1 5 - -5,5.0,2009,nan,0.005
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,525 Heilsugæslustöðin Grundarfirði 68 - - 67 -1 1 o - o,1.0,2009,nan,0.001
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,526 Heilsugæslustöðin Búðardal 94 - - 99 5 1 s - s,1.0,2009,nan,0.001
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,551 Heilsugæslustöðin Ólafsfirði 75 - - 86 1 -14 -2 - -2,2.0,2009,nan,0.002
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,552 Heilsugæslustöðin Dalvík 103 - - 106 3 7 10 - 10,10.0,2009,nan,0.01
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,553 Samningur við,553.0,2009,nan,0.553
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,Akureyrarbæ um heilsugæslu 484 - - 484 = - - - =,484.0,2009,nan,0.484
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,588 Heilsugæslustöðin í,588.0,2009,nan,0.588
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,Salahverfi í Kópavogi 280 - - 275 5 10 4 - 4,4.0,2009,nan,0.004
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,700 Heilbrigðisstofnanir 51 - - 299 248 1 248 - 248,248.0,2009,nan,0.248
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,TIL Heilbrigðisstofnunin Akranesi 1.538 - - -1.582 43 13 56 - 56,56.0,2009,nan,0.056
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,"715 St. Franeiskusspítali, Stykkishólmi 404 - () 401 3 17 14 - 14",14.0,2009,nan,0.014
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,721 Heilbrigðisstofnunin Patreksfirði 271 - - 274 3 4 7 - 7,7.0,2009,nan,0.007
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,726 Heilbrigðisstofnun Vestfjarða 1.051 - - 1.070 19 -13 s - s,13.0,2009,nan,0.013
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,735 Heilbrigðisstofnunin Hólmavík 172 - - 178 6 -6 o - (),6.0,2009,nan,0.006
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,7A1 Heilbrigðisstofnunin Hvammstanga 305 - - 322 1 -23 7 - -7,7.0,2009,nan,0.007
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,745 Heilbrigðisstofnunin Blönduósi 421 - - 433 12 1 23 - 23,23.0,2009,nan,0.023
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,751 Heilbrigðisstofnunin Sauðárkróki 862 - () 899 37 1 49 - 49,49.0,2009,nan,0.049
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,755 Heilbrigðisstofnunin Siglufirði 392 - () 400 8 25 33 - 33,33.0,2009,nan,0.033
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,761 Heilbrigðisstofnun Þingeyinga 921 - - 936 15 -20 -6 - -6,6.0,2009,nan,0.006
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,777 Heilbrigðisstofnun Austurlands 2.071 - 0 2064 -8 19 12 - 12,12.0,2009,nan,0.012
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,1) #4 = Aukning / Lækkun á bundnu eigin fé,4.0,2009,nan,0.004
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,2) # = Flyst til næsta árs til hækkunar / lækkunar á fjárheimild 2010,2.0,2009,nan,0.002
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,=== PAGE 111 ===,111.0,2009,nan,0.111
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,110,110.0,2009,nan,0.11
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,SÉRYFIRLIT 3. Útkoma ráðuneyta og stofnana gagnvart fjárheimildum,3.0,2009,nan,0.003
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,779 Heilbrigðisstofnun Suð-Austurlands 192 - - 192 = - - - -,192.0,2009,nan,0.192
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,781 Heilbrigðisstofnunin Vestmannaeyjum 685 - - 686 1 1 -6 - -6,6.0,2009,nan,0.006
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,787 Heilbrigðisstofnun Suðurlands 2.054 - 1  2.003 -50 -75 -125 - -125,125.0,2009,nan,0.125
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,791 Heilbrigðisstofnun Suðurnesja 1.745 - - 1723 -22 -79 -101 - -101,101.0,2009,nan,0.101
"101 Heilbrigðisráðuneyti, aðalskrifstofa 519 - - 567 48 -19 29 - 29",,"795 St. Jósefsspítali, Sólvangur 1.386 - 0 1372 -13 -100 -113 - -113",113.0,2009,nan,0.113
"101 Fjármálaráðuneyti, aðalskrifstofa 720 - - 815 95 46 140 - 140",,103 Fjársýsla ríkisins 1.323 - - 1401 78 130 208 - 208,208.0,2009,nan,0.208
"101 Fjármálaráðuneyti, aðalskrifstofa 720 - - 815 95 46 140 - 140",,199 Ráðstöfunarfé - - - -l -1 3 2 - 2,2.0,2009,nan,0.002
"101 Fjármálaráðuneyti, aðalskrifstofa 720 - - 815 95 46 140 - 140",,201 Ríkisskattstjóri 1.186 - 100 1.112 26 73 99 - 99,99.0,2009,nan,0.099
"101 Fjármálaráðuneyti, aðalskrifstofa 720 - - 815 95 46 140 - 140",,202 Skattstofan í Reykjavík 437 - - 436 -1 8 8 - 8,8.0,2009,nan,0.008
"101 Fjármálaráðuneyti, aðalskrifstofa 720 - - 815 95 46 140 - 140",,203 Skattstofa Vesturlands 90 - - 93 3 -1 2 - 2,2.0,2009,nan,0.002
"101 Fjármálaráðuneyti, aðalskrifstofa 720 - - 815 95 46 140 - 140",,204 Skattstofa Vestfjarða 42 - - 42 o 4 4 - 4,4.0,2009,nan,0.004
"101 Fjármálaráðuneyti, aðalskrifstofa 720 - - 815 95 46 140 - 140",,205 Skattstofa Norðurlands vestra 44 - - 49 5 1 6 - s,6.0,2009,nan,0.006
"101 Fjármálaráðuneyti, aðalskrifstofa 720 - - 815 95 46 140 - 140",,206 Skattstofa Norðurlands eystra 127 - - 134 7 13 19 - 19,19.0,2009,nan,0.019
"101 Fjármálaráðuneyti, aðalskrifstofa 720 - - 815 95 46 140 - 140",,207 Skattstofa Austurlands 66 - - 66 () 5 5 - 5,5.0,2009,nan,0.005
"101 Fjármálaráðuneyti, aðalskrifstofa 720 - - 815 95 46 140 - 140",,208 Skattstofa Suðurlands 80 - - 85 6 -5 () - (),5.0,2009,nan,0.005
"101 Fjármálaráðuneyti, aðalskrifstofa 720 - - 815 95 46 140 - 140",,209 Skattstofa Vestmannaeyja 30 - - 30 () -1 () - o,1.0,2009,nan,0.001
"101 Fjármálaráðuneyti, aðalskrifstofa 720 - - 815 95 46 140 - 140",,211 Skattstofa Reykjaness 286 - - 287 2 21 23 - 23,23.0,2009,nan,0.023
"101 Fjármálaráðuneyti, aðalskrifstofa 720 - - 815 95 46 140 - 140",,"212 Skatta- og tollamál, ýmis útgjöld 10 - - 31 21 - 21 - 21",21.0,2009,nan,0.021
"101 Fjármálaráðuneyti, aðalskrifstofa 720 - - 815 95 46 140 - 140",,214 Yfirskattanefnd EÐ - - 120 10 1 21 - 21,21.0,2009,nan,0.021
"101 Fjármálaráðuneyti, aðalskrifstofa 720 - - 815 95 46 140 - 140",,215 Skattrannsóknarstjóri ríkisins 188 - - 192 4 17 20 - 20,20.0,2009,nan,0.02
"101 Fjármálaráðuneyti, aðalskrifstofa 720 - - 815 95 46 140 - 140",,250 Innheimtukostnaður 362 - 3 485 126 - 126 - 126,126.0,2009,nan,0.126
"101 Fjármálaráðuneyti, aðalskrifstofa 720 - - 815 95 46 140 - 140",,262 Tollstjórinn 1.964 - 92 1865 1 90 83 - 83,83.0,2009,nan,0.083
"101 Fjármálaráðuneyti, aðalskrifstofa 720 - - 815 95 46 140 - 140",,"381 Lífeyrisskuldbindingar, eftirlaun 432 - - 5151  4.720 - 4.720 - 420",420.0,2009,nan,0.42
"101 Fjármálaráðuneyti, aðalskrifstofa 720 - - 815 95 46 140 - 140",,391 Jöfnun á örorkubyrði,391.0,2009,nan,0.391
"101 Fjármálaráðuneyti, aðalskrifstofa 720 - - 815 95 46 140 - 140",,almennra lífeyrissjóða 2.259  2.029 - - -230 - -230 - -230,230.0,2009,nan,0.23
